Timestamp,node_cpu_seconds_total,node_load_1m,node_load_5m,node_load_15m,node_memory_MemTotal_bytes,node_memory_MemAvailable_bytes,node_swap_utilization,node_disk_read_bytes_total,node_disk_written_bytes_total,node_disk_reads_completed_total,node_disk_read_time_seconds_total,node_network_receive_bytes_total,node_network_transmit_bytes_total,node_network_dropped_packets,node_network_transmit_errors,container_cpu_usage_seconds_total,container_memory_working_set_bytes,container_fs_usage_bytes,container_rx_bytes,container_tx_bytes,kube_pod_container_status_restarts_total,pod_ready_status,pod_scheduling_latency_ms,os_cpu_time,os_cpu_util_percentage,os_memory_usage_mb,os_memory_resident_mb,os_disk_read_bytes_rate,os_disk_write_bytes_rate,os_disk_read_requests_rate,os_disk_write_requests_rate,os_network_incoming_bytes_rate,os_network_outgoing_bytes_rate,os_network_packet_drop_rate,os_hypervisor_vcpus_total,os_hypervisor_vcpus_used,os_hypervisor_memory_mb_total,os_hypervisor_memory_mb_used,os_hypervisor_local_gb_total,os_hypervisor_local_gb_used,os_api_response_latency_ms,os_rabbitmq_queue_depth,os_haproxy_connections,mist_time_to_connect_ms,mist_coverage_score,mist_capacity_score,mist_roaming_score,mist_ap_cpu_utilization,mist_ap_memory_utilization,mist_ap_uptime_seconds,mist_ap_temperature_c,mist_channel_utilization_24ghz,mist_channel_utilization_5ghz,mist_channel_utilization_6ghz,mist_noise_floor_dbm,mist_rf_retries_percent,mist_client_rssi,mist_client_snr,mist_client_tx_bytes,mist_client_rx_bytes,mist_client_throughput_kbps,mist_client_connection_state,app_http_response_code,app_request_latency_ms,app_throughput_kbps,Fault_Label
2026-05-01T22:51:12Z,12050,0.6989807576080875,0.5374907508667423,0.46568483821449885,16000000000,8053167606,0.0,87552,243200,10,1.2464856692334458,9752,6659,0,0,420,250000000,10000000,150956,120609,0,1,27.731204432086397,796.564984507052,7.96564984507052,4255,8037,171,475,10,14,9752,6659,0,64,13,128000,33035,1000,250,20.37331909287069,0,46,395.64457607849965,98.3213025397339,100,95.25464895616194,15.695568794185174,39.28296082169759,86550,45.3182778914295,12.626815745359995,17.207404806708308,5.453547498161538,-95,3.5295801988271402,-61.52097157860397,33.47902842139603,5030000,15090000,11454.216811767707,1,200,57.185097220226346,11454.216811767707,No_Fault
2026-05-01T22:51:27Z,12055,0.44730770347017135,0.4847598309511112,0.46444970963079696,16000000000,9740941912,0.0,142336,115200,6,1.2349429942090453,7708,9148,0,0,422,250000000,10000000,150601,120197,0,1,18.16711586700549,565.0028029708977,5.650028029708977,4780,8002,278,225,6,20,7708,9148,0,64,13,128000,36194,1000,250,36.54978722268063,0,50,228.74218603815015,99.65932408196538,100,95.14850400294338,14.949304832307115,39.13121887659472,86565,45.448758552134294,10.502570774974583,15.110904891338935,4.700126210719736,-95,1.920804015461663,-59.03326781707197,35.96673218292803,5033000,15099000,9946.418136657176,1,200,68.54317794252245,9946.418136657176,No_Fault
2026-05-01T22:51:42Z,12060,0.627850479170126,0.5388758967727624,0.3802708415090624,16000000000,8157569085,0.0,175616,103936,17,1.2869517144067917,8466,5316,0,0,424,250000000,10000000,150603,120012,0,1,11.066844997076505,1059.942353435806,10.59942353435806,4353,8433,343,203,17,18,8466,5316,0,64,13,128000,33531,1000,250,28.333151389802786,0,41,453.489570893757,98.642108065904,100,98.13376888837595,15.634828404024779,38.70476118968582,86580,45.76820098293943,11.684493047895025,19.45207617664681,5.819607104767584,-95,2.5967640019070717,-64.5622257748474,30.437774225152594,5036000,15108000,13749.76188121655,1,200,75.58763204708632,13749.76188121655,No_Fault
2026-05-01T22:51:57Z,12065,0.7879023279324362,0.36541914531608605,0.34876534262056497,16000000000,9229376532,0.0,87552,236032,20,1.229091337726141,7412,9114,0,0,426,250000000,10000000,150270,120425,0,1,16.286447133646227,939.0723173436119,9.390723173436118,4828,8165,171,461,20,20,7412,9114,0,64,16,128000,34968,1000,250,22.14450567504746,0,42,391.57872445517336,99.46460221965948,100,98.59194685461804,14.940590891526368,41.84140589745224,86595,45.59397895037137,13.44444271185723,15.142671955577853,4.297340184366315,-95,3.4713868011802145,-61.447303361944364,33.552696638055636,5039000,15117000,8207.712262065572,1,200,70.85219418928506,8207.712262065572,No_Fault
2026-05-01T22:52:12Z,12070,0.47664301061429726,0.322757281147868,0.47421196331806575,16000000000,8708400673,0.0,188416,78848,13,1.2745270885013993,7783,9159,0,0,428,250000000,10000000,150401,120209,0,1,19.89824743130921,1268.8959644821834,12.688959644821836,4352,8164,368,154,13,17,7783,9159,0,64,16,128000,32144,1000,250,35.005595583311106,0,46,207.53235820018384,98.60938835313428,100,96.65973371155052,15.017200987360695,41.379663664508506,86610,45.615697175220696,10.163710259560336,21.547563367552616,4.796905995116823,-95,1.4433270517709396,-50.407035882793906,44.592964117206094,5042000,15126000,10554.705632978057,1,200,65.7273281070017,10554.705632978057,No_Fault
2026-05-01T22:52:27Z,12075,0.6093583967708236,0.4948129600473653,0.3926317499193216,16000000000,8781600700,0.0,104448,133120,16,1.2940729660043706,7148,9165,0,0,430,250000000,10000000,150213,120866,0,1,20.709980578944943,916.6350234057337,9.166350234057337,4636,8449,204,260,16,7,7148,9165,0,64,13,128000,38370,1000,250,44.455523666297125,0,40,298.39308734985946,98.99331541632907,100,95.52972144485261,15.659402573207686,40.05060769409138,86625,45.519106062618015,5.812750389785075,15.477820660834276,5.979186491573014,-95,2.6648051957123595,-62.409016662138114,32.590983337861886,5045000,15135000,13172.098277339504,1,200,69.52206931653724,13172.098277339504,No_Fault
2026-05-01T22:52:42Z,12080,0.7777571899060656,0.42612493227170867,0.30585322799445713,16000000000,9764090548,0.0,94720,250880,19,1.2001421180274143,5815,6912,0,0,432,250000000,10000000,150576,120803,0,1,26.23253068965502,1272.5388633640382,12.725388633640382,4532,8046,185,490,19,6,5815,6912,0,64,13,128000,32184,1000,250,20.50637735436124,0,49,363.02887853085366,99.10776120359836,100,96.92616399052116,15.427061041671026,38.25093955272773,86640,45.57261636313534,9.628011182085315,21.487545511396796,5.728513069935433,-95,1.3125071009462492,-63.68772359884473,31.312276401155273,5048000,15144000,14737.41504725267,1,200,70.81625655326063,14737.41504725267,No_Fault
2026-05-01T22:52:57Z,12085,0.5796122201278084,0.5369266748532382,0.46074298730234076,16000000000,9333698100,0.0,141312,207360,12,1.2062399888931243,9152,5223,0,0,434,250000000,10000000,150031,120019,0,1,18.774913337256002,787.4802932040411,7.874802932040411,4820,8031,276,405,12,9,9152,5223,0,64,15,128000,30273,1000,250,30.815671076623758,0,43,285.4089320174398,99.20635012788897,100,95.90886578332567,15.698596897285444,38.37886510767312,86655,45.98685455659057,11.98643049981657,22.147707400105496,5.473370053289725,-95,3.4840295117798123,-51.47213837404493,43.52786162595507,5051000,15153000,9436.105405787108,1,200,49.13296325205398,9436.105405787108,No_Fault
2026-05-01T22:53:12Z,12090,0.5471228211288686,0.5113397075397752,0.4301472544848559,16000000000,8344227725,0.0,199680,185344,17,1.2043477469757402,5234,5430,0,0,436,250000000,10000000,150580,120746,0,1,15.089153066126563,749.2595165774527,7.492595165774527,4646,8381,390,362,17,19,5234,5430,0,64,15,128000,30180,1000,250,30.05362599592621,0,50,391.5331291097469,99.05181904185916,100,97.74755082298192,16.501545461729037,41.78282002944768,86670,45.361796837804505,10.30212508942413,18.468616432023907,4.843809336085125,-95,1.900512856966344,-64.96842607432447,30.03157392567553,5054000,15162000,9812.482955271811,1,200,59.5157287783291,9812.482955271811,No_Fault
2026-05-01T22:53:27Z,12095,0.43166994400841735,0.589074331636604,0.4738577303644593,16000000000,8262149997,0.0,81920,97280,8,1.2019874884046309,6416,7734,0,0,438,250000000,10000000,150946,120113,0,1,10.179639259944214,1476.4129528161898,14.764129528161899,4862,8422,160,190,8,14,6416,7734,0,64,13,128000,34085,1000,250,35.45407769767795,0,50,230.6142030374489,98.64828650363161,100,95.90828941175637,14.594955093683437,41.6564834563218,86685,45.58235902465124,13.191188446737558,16.253758208930314,4.425713942071108,-95,1.0791041662331096,-58.55692015821052,36.44307984178948,5057000,15171000,9867.385594208432,1,200,50.82150401943623,9867.385594208432,No_Fault
2026-05-01T22:53:42Z,12100,0.34182234653611565,0.4823581152502916,0.4484449101978193,16000000000,9794332266,0.0,242688,146944,6,1.2796407416469213,7752,6074,0,0,440,250000000,10000000,150824,120644,0,1,11.116042513508704,1172.4942903107476,11.724942903107475,4434,8109,474,287,6,8,7752,6074,0,64,15,128000,36646,1000,250,45.41653439323731,0,45,473.1911382489389,99.47687422574015,100,96.08044700014308,13.843991422895163,41.92192158754055,86700,45.671729494084595,8.052225199470783,23.44805573556326,4.835282500686204,-95,2.5579617431564454,-54.82060587921475,40.17939412078525,5060000,15180000,12776.979950633213,1,200,47.22896154603557,12776.979950633213,No_Fault
2026-05-01T22:53:57Z,12105,0.3794477790635659,0.5144292539970328,0.42520981614473324,16000000000,9483300020,0.0,143360,240640,20,1.2044457381684002,5065,9065,0,0,442,250000000,10000000,150709,120793,0,1,18.4265480340653,1419.4158904234687,14.194158904234687,4323,8192,280,470,20,16,5065,9065,0,64,16,128000,32487,1000,250,41.434590050295704,0,44,282.199162805169,98.91359145006109,100,97.35968457181816,14.855958557367114,39.891196147299226,86715,45.81912735379394,5.825876486290246,20.65533898291715,5.229145120332571,-95,3.5162326880764763,-61.76792382885631,33.23207617114369,5063000,15189000,14736.327020883313,1,200,79.63309186989426,14736.327020883313,No_Fault
2026-05-01T22:54:12Z,12110,0.7750820320728378,0.45700533753111267,0.36553953624488944,16000000000,8558177365,0.0,142336,188416,9,1.2504984398987409,9827,5154,0,0,444,250000000,10000000,150996,120062,0,1,14.938278595925752,968.445670041793,9.68445670041793,4421,8328,278,368,9,8,9827,5154,0,64,13,128000,38749,1000,250,43.71664385599745,0,40,408.25884607262833,99.55717419723989,100,96.43863427436159,15.560994174786025,40.94516814989863,86730,45.831542893722705,9.443503934985717,15.070158516684666,4.913471804488929,-95,1.243650771350699,-52.3984902326158,42.6015097673842,5066000,15198000,12485.356266737708,1,200,44.45033024038078,12485.356266737708,No_Fault
2026-05-01T22:54:27Z,12115,0.6675938153235534,0.3949765432377772,0.32439733447520136,16000000000,8214600401,0.0,253440,66048,10,1.2873538034382346,7086,6586,0,0,446,250000000,10000000,150299,120985,0,1,19.682898966384975,1412.1822669405517,14.121822669405518,4097,8323,495,129,10,13,7086,6586,0,64,16,128000,36191,1000,250,34.26347207654001,0,49,470.01906500731155,98.63026911879854,100,98.7430557867554,15.903470609127252,40.09893193386018,86745,45.820304338100435,9.97253089597538,19.1439389214333,4.929182211158989,-95,3.846658962382613,-56.852526764911936,38.147473235088064,5069000,15207000,8039.740958488559,1,200,72.86726296229882,8039.740958488559,No_Fault
2026-05-01T22:54:42Z,12120,0.3427515841218898,0.3814940983929803,0.39395307827321674,16000000000,9827071449,0.0,109056,213504,18,1.2976821450064633,8768,8319,0,0,448,250000000,10000000,150370,120264,0,1,17.87472107266754,969.1178485212298,9.691178485212298,4221,8152,213,417,18,14,8768,8319,0,64,12,128000,32574,1000,250,32.454576491512846,0,46,240.13083330164503,98.74990924341562,100,99.49802666237119,14.649909056721008,40.693585883541274,86760,45.6287491062635,5.916284391699093,15.870505901171729,4.171742850669707,-95,3.37917939723032,-52.470303272590726,42.529696727409274,5072000,15216000,8193.224429496919,1,200,41.78422798695847,8193.224429496919,No_Fault
2026-05-01T22:54:57Z,12125,0.7037955978966233,0.3819698922984482,0.4908645217254769,16000000000,9488944055,0.0,151552,78336,15,1.2960832885942568,8001,8207,0,0,450,250000000,10000000,150135,120955,0,1,28.39887781537541,818.8242398597572,8.188242398597572,4828,8291,296,153,15,12,8001,8207,0,64,14,128000,31157,1000,250,41.09985987250421,0,40,421.87211481333304,98.42702402767735,100,97.3455766118149,14.495404530172696,39.41440441800537,86775,45.87351479446092,14.836962294690892,18.572116946947684,4.530896565141962,-95,3.419816435223275,-59.12468200238372,35.87531799761628,5075000,15225000,8231.618512774825,1,200,41.418957629261705,8231.618512774825,No_Fault
2026-05-01T22:55:12Z,12130,0.4628860320917715,0.4225886711118475,0.44528940782534476,16000000000,8161165579,0.0,69120,116736,19,1.2922646884612308,7374,5444,0,0,452,250000000,10000000,150487,120141,0,1,27.902169211427957,683.5534106354331,6.835534106354332,4287,8491,135,228,19,19,7374,5444,0,64,13,128000,35387,1000,250,40.63900159962437,0,40,395.07953550237403,98.02157473940188,100,97.74903392981304,15.3543960601415,40.17952176021307,86790,45.21640543353712,6.653362362456436,24.661235423373913,5.292422351082617,-95,2.718942841093738,-55.509654821527384,39.490345178472616,5078000,15234000,12557.492535768022,1,200,63.3797960566962,12557.492535768022,No_Fault
2026-05-01T22:55:27Z,12135,0.5302743554149638,0.3293427828361793,0.46268063573326995,16000000000,9868875909,0.0,152064,66048,19,1.2289574592333654,8754,9663,0,0,454,250000000,10000000,150740,120705,0,1,20.874113775353592,1179.8377724172956,11.798377724172957,4172,8428,297,129,19,13,8754,9663,0,64,12,128000,35151,1000,250,42.48030436379571,0,40,257.4729469521488,98.06553722140507,100,97.24470082680389,13.346009963109525,41.2626590069928,86805,45.77210208562263,6.056266186810213,24.14835549394516,4.098393753154936,-95,3.4137177890817956,-51.53311704551896,43.46688295448104,5081000,15243000,10534.077202302475,1,200,63.24804550877831,10534.077202302475,No_Fault
2026-05-01T22:55:42Z,12140,0.450082260106918,0.39516789100000393,0.40322830538712484,16000000000,9042308295,0.0,147456,231424,17,1.2917435559333432,6655,6705,0,0,456,250000000,10000000,150570,120540,0,1,13.444603741025372,770.0589903909884,7.700589903909884,4720,8285,288,452,17,11,6655,6705,0,64,15,128000,32634,1000,250,35.73390026196595,0,50,394.56231077501485,98.82340456347214,100,98.72102006245797,14.44078644178321,38.07030172417716,86820,45.39465331894903,8.34859168851753,21.256567410868357,5.340500819226338,-95,1.0937490928516762,-62.18111498283786,32.81888501716214,5084000,15252000,8676.40665101919,1,200,50.743071416583334,8676.40665101919,No_Fault
2026-05-01T22:55:57Z,12145,0.5244037515666845,0.5774442887823055,0.30395448432347494,16000000000,9951376026,0.0,120320,219648,11,1.2604736062385065,7703,5070,0,0,458,250000000,10000000,150762,120316,0,1,15.661707937219822,1024.5679912528246,10.245679912528246,4081,8198,235,429,11,13,7703,5070,0,64,16,128000,36628,1000,250,36.66175619732429,0,43,425.0576492293786,98.06595136760762,100,97.90823377817661,14.083497194253034,39.142033691957664,86835,45.28935338127845,14.596587876719964,19.865282472600363,4.724082627174053,-95,1.182952243879261,-52.812403693020904,42.187596306979096,5087000,15261000,12343.116655142916,1,200,53.37418554875922,12343.116655142916,No_Fault
2026-05-01T22:56:12Z,12150,0.5752793887120577,0.4561744509382101,0.3760544425805615,16000000000,9578537199,0.0,219136,250368,13,1.299877004698397,9943,5679,0,0,460,250000000,10000000,150446,120639,0,1,17.876376341657785,768.9200638526942,7.689200638526942,4294,8318,428,489,13,18,9943,5679,0,64,12,128000,32585,1000,250,30.099584900391577,0,50,496.6151326602509,98.30756841758154,100,98.31023494659296,13.219110386495291,39.59140115332912,86850,45.41311757856291,10.675088874509537,17.34843776500862,5.395342397630538,-95,3.493882493068842,-52.78182925317637,42.21817074682363,5090000,15270000,13449.976002423933,1,200,53.550351545617616,13449.976002423933,No_Fault
2026-05-01T22:56:27Z,12155,0.461761649480413,0.35184997785736694,0.423830919082537,16000000000,9675169642,0.0,241152,228352,14,1.2866757456620455,8123,8123,0,0,462,250000000,10000000,150873,120334,0,1,14.80215808254718,583.851379364783,5.838513793647831,4578,8019,471,446,14,12,8123,8123,0,64,15,128000,39162,1000,250,30.9937199915345,0,47,322.7397427739241,98.2329315320596,100,98.04631103046155,15.378396405719068,38.75936068851805,86865,45.93207913961989,6.407891476214306,16.10241573773044,4.972797646996765,-95,2.3837213403715363,-64.74695173333049,30.25304826666951,5093000,15279000,14862.758186133957,1,200,44.74287566992703,14862.758186133957,No_Fault
2026-05-01T22:56:42Z,12160,0.3009012888348106,0.37709746795076815,0.34498546528731316,16000000000,9873169883,0.0,131584,69120,8,1.2353390539844193,6146,9598,0,0,464,250000000,10000000,150384,120768,0,1,17.369108206228486,1366.7161168163082,13.667161168163082,4261,8284,257,135,8,16,6146,9598,0,64,16,128000,34109,1000,250,34.098911965372,0,41,337.48497450510047,98.06910168846483,100,98.55185530385984,13.292233885437337,40.8251336649653,86880,45.275526236941346,5.452971378901816,17.533467934753332,5.481920779044696,-95,2.125401456398497,-55.56077470453435,39.43922529546565,5096000,15288000,8257.201405711996,1,200,79.91523642091309,8257.201405711996,No_Fault
2026-05-01T22:56:57Z,12165,1.5621116831455677,0.5965746392002547,0.3445337517513137,16000000000,8137525322,0.0,120832,206848,6,1.254195343536106,7651,9637,0,0,466,250000000,10000000,150869,120501,8,0,3745.20685190715,814.5169565363448,8.145169565363448,4306,8131,236,404,6,20,7651,9637,0,64,15,128000,36108,1000,250,32.242191176031454,0,42,334.04650335430676,99.94471622389956,100,96.22610204209337,14.535580779685473,38.45443744636641,86895,45.11455451364909,6.894645254679742,17.712188247982752,5.160366283429543,-95,1.6004322351600837,-57.54812277595081,37.45187722404919,5099000,15297000,0.0,1,503,5000.0,0.0,K8s_Pod_Crash
2026-05-01T22:57:12Z,12170,1.596733745763025,0.39717377374133683,0.3189173198075703,16000000000,9853134302,0.0,186880,179200,5,1.2540309233242686,6620,7763,0,0,468,250000000,10000000,150992,120824,8,0,2467.23935568304,950.5568850524743,9.505568850524742,4332,8473,365,350,5,5,6620,7763,0,64,15,128000,33161,1000,250,20.377001966658167,0,43,226.74290496928293,99.83019157132182,100,96.53420185127771,15.917286108819063,39.57469066388922,86910,45.65132371272291,8.179727859006427,18.962718261733972,4.762357238038035,-95,3.9895391730211163,-50.99602788724947,44.00397211275053,5102000,15306000,0.0,1,503,5000.0,0.0,K8s_Pod_Crash
2026-05-01T22:57:27Z,12175,2.645047213900381,0.4814250934972889,0.496193470125571,16000000000,8355306032,0.0,226816,251904,6,1.245832078471544,5423,8625,0,0,470,250000000,10000000,150384,120376,5,0,5789.741828067441,734.9517105016316,7.349517105016316,4371,8070,443,492,6,11,5423,8625,0,64,12,128000,30865,1000,250,26.68335782504393,0,46,300.67654360735025,99.92191902876228,100,98.10840866609443,13.234148547508944,40.656823281420515,86925,45.505508599412195,9.38273774086142,16.20205403945242,5.12957557906662,-95,2.7510131876159205,-63.24823861865574,31.75176138134426,5105000,15315000,0.0,1,503,5000.0,0.0,K8s_Pod_Crash
2026-05-01T22:57:42Z,12180,1.5038542457472528,0.5455693961601735,0.48095506230745244,16000000000,9529103447,0.0,206336,71168,15,1.2351265642576434,5889,6761,0,0,472,250000000,10000000,150769,120292,13,0,7496.241428995718,784.3604693977497,7.843604693977497,4599,8034,403,139,15,13,5889,6761,0,64,16,128000,35898,1000,250,41.924379457931856,0,40,321.56993722545826,98.21587451908474,100,98.49036707153115,16.085332474002612,38.82166354032044,86940,45.87588490488895,12.468977706579368,24.120588412830745,5.879623704509494,-95,2.6189760412860883,-58.566459153628756,36.433540846371244,5108000,15324000,0.0,1,503,5000.0,0.0,K8s_Pod_Crash
2026-05-01T22:57:57Z,12185,1.5416869683221481,0.3142991851497108,0.30916461513207716,16000000000,8498542904,0.0,200704,98816,8,1.2594890462210946,9043,7312,0,0,474,250000000,10000000,150081,120878,9,0,3588.2784447462936,1179.3636842406256,11.793636842406256,4571,8260,392,193,8,5,9043,7312,0,64,16,128000,32739,1000,250,47.077577908874744,0,50,364.0852975236785,98.24824737888096,100,97.7249985627002,14.320316832906453,39.58259766607716,86955,45.5677855236357,12.123152063187433,15.99024046459832,4.558261685890481,-95,3.7735872025906847,-63.488075016248445,31.511924983751555,5111000,15333000,0.0,1,503,5000.0,0.0,K8s_Pod_Crash
